State,Action,Value
"((0, -1, 1), (1, 0, 1), (0, -1, 0))","(1, 1)",0.40951000000000004
"((0, -1, 1), (1, 0, 0), (0, 0, 0))","(2, 1)",0.2167886488322937
"((1, 1, -1), (-1, 0, 1), (-1, 1, -1))","(1, 1)",0.8649148282327008
"((1, 1, 0), (-1, 0, 0), (-1, 1, -1))","(1, 2)",0.17349731600704346
"((0, 1, 0), (0, 0, 0), (-1, 1, -1))","(0, 0)",0.2657405203619311
"((0, 1, 0), (0, 0, 0), (-1, 0, 0))","(2, 1)",0.335865210580059
"((1, 1, 0), (-1, 0, 1), (-1, 1, -1))","(0, 2)",-0.5217031000000001
"((1, 1, 0), (0, 0, 0), (-1, 1, -1))","(1, 0)",-0.29314621
"((0, 1, 0), (0, 0, 0), (-1, 1, 0))","(2, 2)",-0.22403010567116113
"((0, 1, 0), (0, 0, 0), (0, 0, 0))","(2, 0)",0.34173817172056703
"((-1, 0, -1), (1, 1, -1), (-1, 1, 1))","(0, 1)",0.9817519963685992
"((-1, 0, 0), (0, 1, -1), (-1, 1, 1))","(1, 0)",0.23729248365051575
"((-1, 0, 0), (0, 1, -1), (0, 1, 0))","(2, 2)",0.11964365556357419
"((0, 0, 0), (0, 0, -1), (0, 1, 0))","(1, 1)",0.23997119810427092
"((-1, 0, 0), (1, 1, -1), (-1, 1, 1))","(0, 2)",-0.814697981114816
"((-1, 0, 0), (0, 1, -1), (0, 1, 1))","(2, 0)",-0.0295279521774805
"((0, 0, 0), (0, 1, -1), (0, 1, 0))","(0, 0)",-0.04936447537553883
"((0, 0, 0), (0, 0, 0), (0, 1, 0))","(1, 2)",0.35946124696018034
"((1, 1, -1), (-1, -1, 1), (0, 1, -1))","(2, 0)",0.49646517475492447
"((1, 1, -1), (-1, 0, 0), (0, 1, -1))","(1, 2)",0.06911867784615638
"((1, 1, -1), (0, 0, 0), (0, 0, -1))","(2, 1)",-0.7456111341182272
"((0, 1, 0), (0, 0, 0), (0, 0, -1))","(0, 0)",0.3969144263849326
"((1, 1, -1), (-1, 0, 1), (0, 1, -1))","(1, 1)",0.28476639500000006
"((1, 1, -1), (0, 0, 0), (0, 1, -1))","(1, 0)",-0.30853467100000004
"((1, 1, 0), (0, 0, 0), (0, 0, -1))","(0, 2)",0.6984912243837514
"((0, 1, 0), (0, 0, 0), (0, 0, 0))","(2, 2)",0.04111107553485989
"((-1, 1, -1), (1, 1, -1), (0, -1, 1))","(2, 0)",0.49999031837010544
"((-1, 1, -1), (0, 1, 0), (0, -1, 1))","(1, 0)",0.2935889820887263
"((-1, 1, 0), (0, 1, 0), (0, -1, 0))","(2, 2)",0.22305931391868755
"((0, 0, 0), (0, 1, 0), (0, -1, 0))","(0, 1)",0.3788680522649256
"((-1, 1, -1), (1, 1, 0), (0, -1, 1))","(1, 2)",0.42495268235150047
"((-1, 1, 0), (0, 1, 0), (0, -1, 1))","(0, 2)",0.11216941059444921
"((0, 1, 0), (0, 1, 0), (0, -1, 0))","(0, 0)",0.3115007246283323
"((-1, -1, 0), (1, -1, 1), (1, 0, 0))","(2, 2)",-0.7458134171671
"((-1, 0, 0), (1, -1, 1), (0, 0, 0))","(2, 0)",-0.6890347876392532
"((-1, 0, 0), (1, 0, 0), (0, 0, 0))","(1, 2)",0.1418378150452941
"((-1, -1, 0), (1, -1, 1), (1, 0, 1))","(2, 1)",0.9774716004550608
"((-1, 0, 0), (1, -1, 1), (1, 0, 0))","(0, 1)",0.7579812112731394
"((-1, 0, 0), (1, 0, 1), (0, 0, 0))","(1, 1)",0.5363361253047197
"((0, -1, 1), (1, 1, -1), (-1, 1, -1))","(0, 0)",0.4999999999999998
"((0, -1, 1), (0, 1, -1), (0, 1, -1))","(1, 0)",0.45105644668404693
"((0, -1, 1), (0, 0, -1), (0, 1, 0))","(1, 1)",0.08662916221896813
"((0, -1, 1), (0, 0, 0), (0, 0, 0))","(2, 1)",0.156057567553778
"((0, -1, 1), (1, 1, -1), (0, 1, -1))","(2, 0)",0.4999999999999998
"((0, -1, 1), (0, 1, -1), (0, 1, 0))","(2, 2)",-0.0291386667531002
"((0, -1, 1), (0, 0, 0), (0, 1, 0))","(1, 2)",0.05899806987172744
"((0, 1, -1), (-1, 0, -1), (0, 1, 1))","(2, 0)",0.46855900000000006
"((0, 1, -1), (-1, 0, 0), (0, 0, 1))","(2, 1)",0.08129894039100001
"((0, 0, 0), (-1, 0, 0), (0, 0, 1))","(0, 1)",0.259530068292165
"((0, 1, -1), (-1, 0, 0), (0, 1, 1))","(1, 2)",-0.25561
"((0, 1, 0), (-1, 0, 0), (0, 0, 1))","(0, 2)",0.03689206862247881
"((0, 0, 0), (0, 0, 0), (0, 0, 1))","(1, 0)",-0.6220869078476345
"((0, -1, 1), (-1, 1, -1), (-1, 1, 1))","(0, 0)",0.911370618803475
"((0, -1, 1), (0, 1, -1), (-1, 0, 1))","(2, 1)",0.19846762389177447
"((0, -1, 0), (0, 1, 0), (-1, 0, 1))","(0, 2)",0.15329946242650266
"((0, 0, 0), (0, 0, 0), (-1, 0, 1))","(1, 1)",0.21468047064957674
"((0, -1, 1), (0, 1, -1), (-1, 1, 1))","(1, 0)",-0.6125795110000001
"((0, -1, 1), (0, 1, 0), (-1, 0, 1))","(1, 2)",0.29216195244910165
"((0, 0, 0), (0, 1, 0), (-1, 0, 1))","(0, 1)",-0.09819018956875686
"((0, 0, 0), (0, 0, 0), (0, 0, 1))","(2, 0)",-0.371338599657524
"((0, -1, -1), (0, -1, 1), (1, 0, 1))","(0, 0)",-0.5690027860191905
"((0, 0, -1), (0, -1, 0), (1, 0, 1))","(1, 2)",0.3852797915110495
"((0, 0, 0), (0, -1, 0), (1, 0, 0))","(2, 2)",0.3645600054105756
"((1, -1, -1), (0, -1, 1), (1, 0, 1))","(2, 1)",0.9528987130275376
"((0, 0, -1), (0, -1, 1), (1, 0, 1))","(0, 1)",-0.8994784362340215
"((0, 0, 0), (0, -1, 0), (1, 0, 1))","(0, 2)",-0.9052124495114994
"((0, 1, -1), (1, -1, -1), (1, -1, 1))","(0, 0)",0.999999999990615
"((0, 1, -1), (1, -1, -1), (0, 0, 1))","(2, 0)",0.4833807476962563
"((0, 0, 0), (1, -1, -1), (0, 0, 1))","(0, 1)",0.08285642310076224
"((0, 0, 0), (0, -1, 0), (0, 0, 1))","(1, 0)",0.36451794024176504
"((0, 1, -1), (1, -1, -1), (1, 0, 1))","(2, 1)",-0.9966186080864774
"((0, 1, 0), (1, -1, -1), (0, 0, 1))","(0, 2)",-0.19532343418512454
"((0, 0, 0), (1, -1, 0), (0, 0, 1))","(1, 2)",-0.3473605646710796
"((0, 0, 0), (0, 0, 0), (0, 0, 1))","(1, 1)",0.36486371169979376
"((1, 1, -1), (0, -1, 0), (1, 0, -1))","(1, 0)",0.9999945312435129
"((0, 1, 0), (0, -1, 0), (1, 0, -1))","(0, 0)",0.8865846089424104
"((0, 0, 0), (0, 0, 0), (1, 0, -1))","(0, 1)",0.4754293837022312
"((1, 1, 0), (0, -1, 0), (1, 0, -1))","(0, 2)",-0.7809936775415359
"((0, 1, 0), (0, 0, 0), (1, 0, -1))","(1, 1)",0.2077501922071946
"((0, 0, 0), (0, 0, 0), (1, 0, 0))","(2, 2)",-0.4455753481021942
"((0, 1, -1), (1, -1, 0), (0, 1, -1))","(1, 2)",-0.34390000000000004
"((0, 1, -1), (1, -1, 0), (0, 0, 0))","(2, 1)",-0.5744375829100001
"((0, 0, -1), (1, 0, 0), (0, 0, 0))","(0, 1)",0.1322792496738081
"((0, 1, -1), (1, -1, 1), (0, 1, -1))","(2, 0)",0.8499053647030009
"((0, 1, -1), (1, -1, 0), (0, 1, 0))","(2, 2)",0.2935867253887329
"((0, 1, -1), (1, 0, 0), (0, 0, 0))","(1, 1)",0.3795238553751902
"((0, 0, 0), (1, 0, 0), (0, 0, 0))","(0, 2)",0.25104476533822295
"((-1, -1, 1), (1, 1, 0), (0, -1, 0))","(2, 0)",0.19
"((0, -1, 1), (1, 0, 0), (0, -1, 0))","(1, 1)",0.32544669349418137
"((0, -1, 1), (1, 1, 0), (0, -1, 0))","(0, 0)",-0.40951000000000004
"((1, 0, 0), (-1, 1, 1), (-1, -1, 0))","(0, 1)",-0.204281059609
"((0, 0, 0), (-1, 1, 1), (-1, 0, 0))","(0, 0)",0.12541605081706642
"((0, 0, 0), (0, 1, 0), (-1, 0, 0))","(1, 2)",0.2879824090097585
"((1, 1, 0), (-1, 1, 1), (-1, -1, 0))","(2, 2)",0.5695327900000001
"((1, 0, 0), (-1, 1, 1), (-1, 0, 0))","(2, 1)",-0.08270999999999998
"((0, 0, 0), (0, 1, 1), (-1, 0, 0))","(1, 0)",0.2508905696839374
"((1, -1, 1), (0, -1, -1), (1, 1, -1))","(1, 0)",0.9999999718152583
"((1, -1, 1), (0, -1, 0), (0, 1, -1))","(2, 0)",0.4500000130233655
"((1, -1, 1), (0, 0, 0), (0, 0, -1))","(2, 1)",0.16673806571846425
"((0, -1, 1), (0, 0, 0), (0, 0, 0))","(0, 0)",0.3385115634281533
"((1, -1, 1), (0, -1, 0), (1, 1, -1))","(1, 2)",-0.9999973843107253
"((1, -1, 1), (0, 0, 0), (0, 1, -1))","(1, 1)",0.2699738048558532
"((1, -1, 1), (0, 0, 0), (0, 0, 0))","(2, 2)",0.11372858249466405
"((0, 1, 0), (-1, 1, 1), (-1, -1, 0))","(0, 0)",-0.34390000000000004
"((0, 1, 0), (-1, 1, 0), (0, -1, 0))","(1, 2)",-0.07265790000000001
"((0, 1, 0), (0, 0, 0), (0, -1, 0))","(1, 1)",0.2971017473156211
"((0, 1, 0), (-1, 1, 1), (0, -1, 0))","(2, 0)",0.22080883606200002
"((0, 1, 0), (0, 1, 0), (0, -1, 0))","(1, 0)",0.09917199448033318
"((0, -1, -1), (1, 0, 1), (-1, 1, 0))","(2, 2)",-0.19
"((0, 0, -1), (0, 0, 1), (-1, 1, 0))","(1, 0)",-0.2349
"((0, 0, 0), (0, 0, 0), (-1, 1, 0))","(1, 2)",0.09176556482439206
"((0, -1, -1), (1, 0, 1), (-1, 1, 1))","(0, 0)",0.5217031000000001
"((0, 0, -1), (1, 0, 1), (-1, 1, 0))","(0, 1)",-0.13648572099999998
"((0, 0, 0), (0, 0, 1), (-1, 1, 0))","(0, 2)",0.056336555653924196
"((0, 0, 0), (0, 0, 0), (0, 1, 0))","(2, 0)",0.3649134230032986
"((1, 1, 0), (-1, 0, -1), (0, 0, 0))","(0, 2)",0.7458134171671
"((1, 0, 0), (0, 0, -1), (0, 0, 0))","(0, 1)",0.3229630738607382
"((1, 1, 0), (0, 0, -1), (0, 0, 0))","(1, 0)",-0.5122989059377862
"((1, 0, 0), (0, 0, 0), (0, 0, 0))","(1, 2)",-0.48486032184665734
"((1, -1, -1), (-1, 0, 1), (-1, 1, 1))","(1, 1)",0.9353891811077333
"((1, -1, -1), (-1, 0, 1), (0, 1, 0))","(2, 2)",0.25869640102686603
"((0, -1, 0), (-1, 0, 1), (0, 1, 0))","(0, 0)",0.024018055202130177
"((0, 0, 0), (-1, 0, 1), (0, 0, 0))","(2, 1)",0.08080803444314306
"((1, -1, -1), (-1, 0, 1), (0, 1, 1))","(2, 0)",-0.46855900000000006
"((1, -1, 0), (-1, 0, 1), (0, 1, 0))","(0, 2)",0.021085155000000005
"((0, 0, 0), (-1, 0, 1), (0, 1, 0))","(0, 1)",0.057992867443998806
"((0, 0, 0), (0, 0, 1), (0, 0, 0))","(1, 0)",0.3450964808706697
"((0, 0, 1), (1, -1, 0), (0, -1, 0))","(1, 2)",-0.8776241530681225
"((0, 0, 0), (1, -1, 0), (0, 0, 0))","(0, 2)",0.3511035472066285
"((0, 0, 1), (1, -1, 1), (0, -1, 0))","(0, 1)",0.9999991791689895
"((0, 0, 1), (1, -1, 0), (0, 0, 0))","(2, 1)",0.48475081289250527
"((-1, 1, 1), (1, -1, 1), (-1, -1, 0))","(2, 2)",0.9618479575523055
"((-1, 1, 0), (1, -1, 1), (0, -1, 0))","(0, 2)",0.09286652366972642
"((0, 1, 0), (0, -1, 1), (0, -1, 0))","(1, 0)",-0.045572128655221214
"((-1, 1, 1), (1, -1, 1), (0, -1, 0))","(2, 0)",-0.7941088679053511
"((0, 1, 0), (1, -1, 1), (0, -1, 0))","(0, 0)",0.2867367352916561
"((0, 1, 0), (0, 0, 1), (0, -1, 0))","(1, 1)",0.10376005779423894
"((-1, 1, 1), (-1, 1, 1), (0, -1, -1))","(2, 0)",0.9656631617970749
"((0, 0, 1), (-1, 1, 1), (0, -1, -1))","(0, 1)",-0.07732000000000001
"((0, 0, 1), (0, 1, 0), (0, -1, -1))","(1, 2)",-0.18107842410000002
"((0, 0, 0), (0, 1, 0), (0, 0, -1))","(0, 2)",0.36454843552378785
"((0, 1, 1), (-1, 1, 1), (0, -1, -1))","(0, 0)",-0.6513215599000001
"((0, 0, 1), (0, 1, 1), (0, -1, -1))","(1, 0)",-0.1
"((0, 0, 1), (0, 1, 0), (0, 0, -1))","(2, 1)",-0.537251397179471
"((0, 0, 0), (0, 1, 0), (0, 0, 0))","(2, 2)",0.37225920761796916
"((-1, 1, 1), (-1, -1, 0), (0, 0, 1))","(1, 2)",0.9353891811077333
"((-1, 1, 0), (-1, 0, 0), (0, 0, 1))","(0, 2)",-0.33268069
"((-1, 1, 1), (-1, 0, 0), (0, 0, 1))","(1, 1)",-0.1150094635296999
"((0, 1, 0), (-1, 0, 0), (0, 0, 1))","(0, 0)",0.2826891129852459
"((-1, 1, 0), (1, 1, 0), (-1, -1, 0))","(0, 2)",-0.29813883272952846
"((-1, 1, 1), (1, 1, 0), (-1, -1, 0))","(2, 2)",0.7941088679053511
"((-1, 1, 0), (1, 1, 0), (-1, 0, 0))","(2, 1)",-0.09616000013396098
"((1, 1, -1), (0, -1, 1), (0, 0, -1))","(2, 1)",-0.9942093509112064
"((1, 1, -1), (0, -1, 0), (0, 0, 0))","(1, 2)",-0.6704328569687515
"((1, 0, 0), (0, -1, 0), (0, 0, 0))","(0, 1)",0.3645149505293683
"((1, 1, -1), (0, -1, 1), (0, 1, -1))","(1, 0)",0.37290670858355
"((1, 1, -1), (0, -1, 1), (0, 0, 0))","(2, 2)",0.5226545925902443
"((1, 1, 0), (0, -1, 0), (0, 0, 0))","(0, 2)",0.40505418289818745
"((-1, 1, 1), (1, -1, -1), (-1, 0, 1))","(2, 1)",0.4999999999999998
"((-1, 1, 0), (1, -1, 0), (-1, 0, 1))","(0, 2)",0.3626517763781264
"((0, 0, 0), (1, -1, 0), (-1, 0, 1))","(0, 1)",-0.7620805310887536
"((-1, 1, 1), (1, -1, 0), (-1, 0, 1))","(1, 2)",0.49847837363891484
"((0, 1, 0), (1, -1, 0), (-1, 0, 1))","(0, 0)",0.31691020468181613
"((0, 0, 0), (1, -1, 0), (0, 0, 1))","(2, 0)",0.40500025534223816
"((1, 0, 1), (-1, 0, -1), (0, 1, -1))","(2, 0)",-0.16107897987691852
"((1, 0, 0), (0, 0, -1), (0, 1, -1))","(0, 2)",0.08067009468819483
"((1, 0, 0), (0, 0, -1), (0, 0, 0))","(2, 1)",0.19211947419044867
"((1, 0, 1), (-1, 0, -1), (1, 1, -1))","(1, 1)",0.7458134171671
"((1, 0, 1), (0, 0, -1), (0, 1, -1))","(1, 0)",-0.10823032233000002
"((1, 0, 0), (0, 0, -1), (0, 1, 0))","(2, 2)",0.3087749155393217
"((-1, 1, -1), (1, -1, 0), (0, 1, 0))","(1, 2)",-0.9835767967317393
"((0, 1, -1), (0, -1, 0), (0, 1, 0))","(1, 0)",-0.7279829671788653
"((0, 0, 0), (0, -1, 0), (0, 1, 0))","(0, 1)",-0.48289544656789224
"((-1, 1, -1), (1, -1, 1), (0, 1, 0))","(2, 0)",0.5695327900000001
"((0, 1, -1), (1, -1, 0), (0, 1, 0))","(0, 0)",0.27104596584918084
"((0, 1, 0), (0, -1, 0), (0, 1, 0))","(0, 2)",0.8141528367107737
"((1, 0, -1), (0, -1, 0), (1, -1, 1))","(1, 0)",0.9999999999700929
"((1, 0, -1), (0, 0, 0), (0, -1, 1))","(2, 0)",0.017100000000000004
"((1, 0, -1), (0, 0, 0), (1, -1, 1))","(1, 1)",-0.9132749374539022
"((1, 0, -1), (0, 0, 0), (0, 0, 1))","(2, 1)",-0.7672854280122263
"((-1, 1, 1), (1, -1, -1), (-1, 1, 0))","(2, 2)",0.4971367915514888
"((-1, 1, 1), (0, -1, -1), (0, 1, 0))","(1, 0)",-0.6013363303944945
"((-1, 0, 1), (0, 0, -1), (0, 1, 0))","(0, 1)",0.04949154832268415
"((0, 0, 0), (0, 0, -1), (0, 1, 0))","(0, 2)",0.22986952802113297
"((-1, 1, 1), (1, -1, -1), (0, 1, 0))","(2, 0)",0.343094701955
"((-1, 1, 1), (0, 0, -1), (0, 1, 0))","(1, 1)",0.5323387871573931
"((0, 0, 1), (0, 0, -1), (0, 1, 0))","(0, 0)",0.08411763100919362
"((1, 1, 0), (0, -1, 0), (-1, 1, -1))","(0, 2)",0.6513215599000001
"((0, 1, 0), (0, -1, 0), (-1, 1, 0))","(0, 0)",-0.24700196640893113
"((0, 1, 0), (0, -1, 0), (0, 0, 0))","(2, 1)",-0.3866599031395326
"((1, 1, 0), (0, -1, 0), (-1, 1, 0))","(2, 2)",-0.027800827281086807
"((0, 1, 0), (0, -1, 0), (0, 1, 0))","(2, 0)",0.6116767648970272
"((0, -1, 0), (1, 0, 1), (-1, -1, 1))","(0, 2)",0.40951000000000004
"((0, 0, 0), (1, 0, 0), (-1, -1, 1))","(1, 2)",0.008100000000000001
"((0, 0, 0), (1, 0, 0), (0, -1, 0))","(2, 2)",0.14252267109285185
"((0, 0, 0), (1, 0, 1), (-1, -1, 1))","(0, 1)",-0.1
"((0, 0, 0), (1, 0, 0), (0, -1, 1))","(2, 0)",0.002082415975200003
"((-1, -1, 1), (0, -1, 0), (1, 0, 1))","(2, 1)",0.9999993351268816
"((-1, 0, 1), (0, -1, 0), (0, 0, 1))","(2, 0)",0.8372865756613075
"((-1, 0, 0), (0, 0, 0), (0, 0, 1))","(0, 2)",0.3778255019885417
"((-1, 0, 1), (0, -1, 0), (1, 0, 1))","(0, 1)",-0.9995007724521099
"((-1, 0, 1), (0, 0, 0), (0, 0, 1))","(1, 1)",-0.30998685155433325
"((-1, 1, -1), (0, 1, 0), (0, 0, 0))","(2, 1)",0.9797244404095546
"((1, -1, 1), (0, -1, 1), (-1, 1, -1))","(1, 0)",0.4999999999999998
"((1, -1, 1), (0, -1, 1), (0, 0, -1))","(2, 1)",0.4499999999999995
"((0, -1, 1), (0, 0, 1), (0, 0, -1))","(0, 0)",0.07028706329053025
"((0, 0, 1), (0, 0, 0), (0, 0, -1))","(1, 2)",0.2595395473150059
"((1, -1, 1), (0, -1, 1), (0, 1, -1))","(2, 0)",0.4999999999999998
"((1, -1, 1), (0, 0, 1), (0, 0, -1))","(1, 1)",0.1528189631621963
"((0, 0, 1), (0, 0, 1), (0, 0, -1))","(0, 1)",0.05393657465246226
"((0, 0, 1), (0, 0, 0), (0, 0, 0))","(2, 2)",-0.1888653444086139
"((-1, 0, -1), (0, 0, 0), (1, 0, 1))","(1, 0)",-0.24209413763512766
"((-1, 0, 0), (0, 0, 0), (1, 0, 0))","(2, 2)",0.7253545409031517
"((-1, 0, -1), (1, 0, 0), (1, 0, 1))","(0, 1)",0.9528987130275376
"((-1, 0, 0), (0, 0, 0), (1, 0, 1))","(0, 2)",-0.4091293173862578
"((0, 0, 0), (0, 0, 0), (1, 0, 0))","(0, 0)",-0.5017896793878784
"((1, -1, 1), (-1, -1, 0), (1, 1, -1))","(1, 2)",0.4999999999999998
"((1, 0, 0), (-1, 0, 0), (1, 0, -1))","(0, 2)",0.849879551655461
"((1, 0, 0), (-1, 0, 0), (0, 0, 0))","(2, 0)",0.5424509453702937
"((1, 0, 1), (-1, -1, 0), (1, 1, -1))","(0, 1)",0.4933486026763544
"((1, 0, 1), (-1, 0, 0), (1, 0, -1))","(1, 1)",-0.7675094240770205
"((1, 0, 0), (-1, 0, 0), (1, 0, 0))","(2, 2)",0.12413286181601242
"((1, 0, 0), (0, 0, 0), (0, 0, 0))","(1, 0)",-0.29391178277482366
"((0, 1, -1), (1, 1, -1), (-1, -1, 1))","(0, 0)",0.9966186080864774
"((0, 0, 0), (1, 1, -1), (-1, -1, 1))","(0, 1)",0.10144077975326649
"((0, 0, 0), (1, 0, -1), (0, -1, 1))","(1, 1)",0.04161708
"((0, 0, 0), (0, 0, 0), (0, -1, 1))","(1, 0)",0.2302609910582549
"((0, 1, 0), (1, 1, -1), (-1, -1, 1))","(0, 2)",-0.9749684449500675
"((0, 0, 0), (1, 1, -1), (0, -1, 1))","(2, 0)",-0.08607205
"((0, 0, 0), (1, 0, 0), (0, -1, 1))","(1, 2)",-0.007442325143337522
"((0, 0, 0), (0, 0, 0), (0, 0, 1))","(2, 1)",-0.4719978854191962
"((-1, -1, 1), (1, 1, -1), (-1, 1, 0))","(2, 2)",0.497680801156706
"((-1, -1, 0), (1, 1, 0), (-1, 1, 0))","(0, 2)",0.08185197822841975
"((-1, 0, 0), (0, 1, 0), (-1, 1, 0))","(1, 0)",0.16831373361933205
"((-1, -1, 1), (1, 1, 0), (-1, 1, 0))","(1, 2)",0.407348990557408
"((-1, 0, 0), (1, 1, 0), (-1, 1, 0))","(0, 1)",-0.35954154114664505
"((-1, 0, 0), (0, 1, 0), (0, 1, 0))","(2, 0)",-0.43829385360946876
"((0, 1, 0), (0, -1, 0), (1, 0, -1))","(2, 1)",-0.7080973167565255
"((0, 1, 0), (0, -1, 0), (0, 0, 0))","(2, 0)",0.36454763757318853
"((0, 1, 0), (0, -1, 0), (1, 1, -1))","(0, 0)",0.9999999998823413
"((0, 1, 0), (0, -1, 0), (1, 0, 0))","(2, 2)",-0.5751481284445065
"((1, 1, 0), (0, -1, 0), (0, 0, -1))","(2, 0)",0.5940115915276933
"((0, 1, 0), (0, -1, 0), (0, 0, 0))","(0, 0)",0.3645460659886495
"((1, 1, 0), (0, -1, 0), (0, 0, 0))","(2, 2)",-0.829827951256346
"((0, 0, -1), (1, -1, -1), (1, 1, 0))","(0, 0)",0.9993038013908692
"((0, 0, -1), (0, 0, -1), (1, 1, 0))","(1, 0)",0.06794463850248161
"((0, 0, -1), (1, 0, -1), (1, 1, 0))","(1, 1)",-0.38944514890000004
"((0, 0, -1), (0, 0, 0), (1, 1, 0))","(1, 2)",-0.30849919051697106
"((-1, -1, 1), (1, -1, -1), (0, 1, 1))","(2, 0)",0.9972610725500467
"((0, -1, 1), (1, -1, -1), (0, 1, 0))","(2, 2)",0.21350693075755267
"((0, 0, 1), (1, -1, -1), (0, 0, 0))","(2, 1)",0.09315757993083013
"((0, -1, 1), (1, -1, -1), (0, 1, 1))","(0, 0)",-0.68618940391
"((0, 0, 1), (1, -1, -1), (0, 1, 0))","(0, 1)",-0.28966241777184376
"((0, 0, 1), (1, 0, -1), (0, 0, 0))","(1, 1)",0.12500628569774708
"((0, 1, 1), (-1, 0, 1), (-1, 0, -1))","(2, 1)",-0.34952684401
"((0, 1, 1), (-1, 0, 0), (-1, 0, 0))","(1, 2)",0.07921890000000002
"((0, 0, 1), (-1, 0, 0), (0, 0, 0))","(0, 1)",0.34807650421609054
"((0, 1, 1), (-1, 0, 1), (-1, 1, -1))","(0, 0)",0.717570463519
"((0, 1, 1), (-1, 0, 1), (-1, 0, 0))","(2, 2)",0.07268134171671001
"((0, 1, 1), (-1, 0, 0), (0, 0, 0))","(2, 0)",-0.07763462542079999
"((0, 0, -1), (1, -1, 1), (0, 1, -1))","(2, 0)",-0.43266427543652164
"((0, 0, -1), (0, 0, 1), (0, 1, -1))","(1, 0)",0.017505550474200007
"((0, 0, -1), (0, 0, 0), (0, 1, 0))","(1, 2)",0.10897464521611092
"((0, 0, -1), (1, 0, 1), (0, 1, -1))","(1, 1)",0.388243610964904
"((0, 0, -1), (0, 0, 1), (0, 1, 0))","(2, 2)",0.07025804876812797
"((-1, 0, 1), (0, 0, 0), (0, 1, -1))","(0, 1)",-0.16561000000000003
"((0, 0, 0), (0, 0, 0), (0, 1, -1))","(0, 2)",0.16568746844935728
"((-1, 1, 1), (0, 0, 0), (0, 1, -1))","(1, 1)",0.9774716004550608
"((0, 0, 1), (0, 0, 0), (0, 1, -1))","(0, 0)",0.10261217085211097
"((-1, -1, 1), (1, 1, -1), (0, -1, 1))","(2, 0)",0.901522909781639
"((0, -1, 1), (1, 0, -1), (0, -1, 1))","(1, 1)",0.25261234899959867
"((0, 0, 0), (1, 0, -1), (0, -1, 1))","(0, 2)",0.1036915286047125
"((0, 0, 0), (1, 0, -1), (0, 0, 0))","(2, 2)",0.18385207249031846
"((0, -1, 1), (1, 1, -1), (0, -1, 1))","(0, 0)",-0.40951000000000004
"((0, 0, 1), (1, 0, -1), (0, -1, 1))","(0, 1)",0.07501920906861001
"((0, 0, 0), (1, 0, -1), (0, 0, 1))","(2, 1)",0.007403975174826882
"((1, 0, -1), (-1, 0, -1), (1, 1, 0))","(0, 1)",-0.40951000000000004
"((0, 0, -1), (-1, 0, 0), (1, 1, 0))","(0, 0)",0.10951101219303253
"((0, 0, 0), (-1, 0, 0), (1, 0, 0))","(2, 1)",0.7373609765915721
"((1, 1, -1), (-1, 0, -1), (1, 1, 0))","(1, 1)",0.6125795110000001
"((1, 0, -1), (-1, 0, 0), (1, 1, 0))","(1, 2)",-0.18214648291000002
"((0, 0, 0), (-1, 0, 0), (1, 1, 0))","(0, 2)",-0.5082390138286434
"((0, 0, 0), (0, 0, 0), (1, 0, 0))","(1, 0)",-0.6544410921143444
"((0, -1, 0), (-1, 1, 0), (1, 1, -1))","(0, 2)",0.9797244404095546
"((0, -1, 0), (-1, 1, 0), (1, 0, 0))","(2, 1)",0.32795504995703173
"((0, 0, 0), (-1, 1, 0), (0, 0, 0))","(2, 0)",0.8223171726015706
"((0, -1, 0), (-1, 1, 0), (1, 1, 0))","(2, 2)",-0.38638575550000004
"((0, 0, 0), (-1, 1, 0), (1, 0, 0))","(0, 1)",-0.7687273937861128
"((0, 0, 0), (0, 1, 0), (0, 0, 0))","(1, 0)",-0.6084297001819398
"((-1, 0, -1), (1, 0, 0), (1, 0, 0))","(1, 1)",-0.31713564112848064
"((0, 0, -1), (1, 0, 0), (0, 0, 0))","(2, 0)",0.3952410800627546
"((-1, 0, -1), (1, 1, 0), (1, 0, 0))","(0, 1)",0.9852191170585654
"((0, 0, -1), (1, 0, 0), (1, 0, 0))","(0, 0)",0.645447759834559
"((1, 0, -1), (1, -1, 0), (0, -1, 1))","(1, 2)",-0.34390000000000004
"((1, 0, 0), (0, -1, 0), (0, -1, 1))","(1, 0)",-0.47442465938047285
"((0, 0, 0), (0, 0, 0), (0, -1, 1))","(0, 0)",0.45584656882084085
"((1, 0, -1), (1, -1, 1), (0, -1, 1))","(0, 1)",0.5695327900000001
"((1, 0, 0), (1, -1, 0), (0, -1, 1))","(0, 2)",-0.12013821451902915
"((1, 0, 0), (0, 0, 0), (0, -1, 1))","(1, 1)",0.5323279467206481
"((1, -1, 1), (-1, 1, -1), (-1, 1, 0))","(2, 2)",0.9656631617970749
"((1, -1, 0), (-1, 1, 0), (-1, 1, 0))","(0, 2)",0.12037054216110878
"((1, -1, 0), (0, 0, 0), (-1, 1, 0))","(1, 1)",0.03758172887177711
"((0, -1, 0), (0, 0, 0), (0, 1, 0))","(0, 0)",0.140259301132085
"((1, -1, 1), (-1, 1, 0), (-1, 1, 0))","(1, 2)",-0.5217031000000001
"((1, -1, 0), (0, 1, 0), (-1, 1, 0))","(1, 0)",-0.34390000000000004
"((1, -1, 0), (0, 0, 0), (0, 1, 0))","(2, 0)",0.09219835316436882
